31076309C;Pascual;Chacon;Pasaje Rafael Alberti 3;Tomares;41910;629815477;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('31076309C,'Pascual,'Chacon,'Pasaje Rafael Alberti 3,'Tomares,41910,629815477);"
89509253S;Ramona;Recio;Carrera Fuente 800;Tomares;41910;629290077;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('89509253S,'Ramona,'Recio,'Carrera Fuente 800,'Tomares,41910,629290077);"
28711263H;Jorge;Pardo;Corredera Catalunya 697;Tomares;41910;615966984;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('28711263H,'Jorge,'Pardo,'Corredera Catalunya 697,'Tomares,41910,615966984);"
35875453F;Maria Angeles;Martinez;Pasaje Pedralbes 1;Tomares;41910;603422068;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('35875453F,'Maria Angeles,'Martinez,'Pasaje Pedralbes 1,'Tomares,41910,603422068);"
98387063D;Araceli;Bello;Carrera San Pedro 767;Tomares;41910;634181535;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98387063D,'Araceli,'Bello,'Carrera San Pedro 767,'Tomares,41910,634181535);"
43749029Q;Aitana;Aviles;Cuesta Nueva 154;Tomares;41910;613638016;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('43749029Q,'Aitana,'Aviles,'Cuesta Nueva 154,'Tomares,41910,613638016);"
90493047F;Carmen;Lazaro;Rambla Madrid 943;Tomares;41910;668361124;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('90493047F,'Carmen,'Lazaro,'Rambla Madrid 943,'Tomares,41910,668361124);"
41550830L;Vicente;Real;Ronda Miguel Hernández 285;Tomares;41910;631724151;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('41550830L,'Vicente,'Real,'Ronda Miguel Hernández 285,'Tomares,41910,631724151);"
13070426D;Maria Julia;Toledo;Camino Catalunya 0;Tomares;41910;660526542;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('13070426D,'Maria Julia,'Toledo,'Camino Catalunya 0,'Tomares,41910,660526542);"
87985247N;Maria Consuelo;Fuentes;Carrera Vicente Aleixandre 339;Tomares;41910;649599454;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('87985247N,'Maria Consuelo,'Fuentes,'Carrera Vicente Aleixandre 339,'Tomares,41910,649599454);"
10927409V;Javier;Guerrero;Gran vía Nueva 557;Tomares;41910;624218177;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('10927409V,'Javier,'Guerrero,'Gran vía Nueva 557,'Tomares,41910,624218177);"
01849668P;Antonia Maria;Molina;Paseo Nueva 913;Tomares;41910;689857416;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('01849668P,'Antonia Maria,'Molina,'Paseo Nueva 913,'Tomares,41910,689857416);"
32815490X;Amanda;Tena;Cuesta Iglesia 940;Tomares;41910;648002468;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('32815490X,'Amanda,'Tena,'Cuesta Iglesia 940,'Tomares,41910,648002468);"
61175841G;Mirian;Barroso;Avenida Pablo Picasso 210;Tomares;41910;653916570;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('61175841G,'Mirian,'Barroso,'Avenida Pablo Picasso 210,'Tomares,41910,653916570);"
86289932G;Florentina;Puente;Rambla María Zambrano 293;Tomares;41910;667730677;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('86289932G,'Florentina,'Puente,'Rambla María Zambrano 293,'Tomares,41910,667730677);"
50290765T;Ezequiel;Jorge;Callejón Rafael Alberti 304;Camas;41900;653919561;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('50290765T,'Ezequiel,'Jorge,'Callejón Rafael Alberti 304,'Camas,41900,653919561);"
93078732D;Faustino;Ortiz;Travesía Iglesia 63;Camas;41900;612980704;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('93078732D,'Faustino,'Ortiz,'Travesía Iglesia 63,'Camas,41900,612980704);"
96347291S;Jose Luis;Gonzalez;Vía Santa Ana 570;Camas;41900;691304309;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('96347291S,'Jose Luis,'Gonzalez,'Vía Santa Ana 570,'Camas,41900,691304309);"
64736469W;Miguel;Canovas;Calle Clara Campoamor 714;Camas;41900;656655754;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('64736469W,'Miguel,'Canovas,'Calle Clara Campoamor 714,'Camas,41900,656655754);"
79176667H;Adelaida;Garcia;Gran vía Iglesia 639;Camas;41900;628270389;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('79176667H,'Adelaida,'Garcia,'Gran vía Iglesia 639,'Camas,41900,628270389);"
05273384J;Jose Juan;Ramos;Carrera San José 601;Camas;41900;601628757;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('05273384J,'Jose Juan,'Ramos,'Carrera San José 601,'Camas,41900,601628757);"
56051087H;Guillermo;Lopez;Camino Miguel de Cervantes 613;Camas;41900;697657841;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('56051087H,'Guillermo,'Lopez,'Camino Miguel de Cervantes 613,'Camas,41900,697657841);"
18148472T;Luis Fernando;Roig;Camino Juan Ramón Jiménez 614;Camas;41900;661061295;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('18148472T,'Luis Fernando,'Roig,'Camino Juan Ramón Jiménez 614,'Camas,41900,661061295);"
71404355G;Gheorghe;Cruz;Callejón Rafael Murillo 792;Camas;41900;641033850;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71404355G,'Gheorghe,'Cruz,'Callejón Rafael Murillo 792,'Camas,41900,641033850);"
95747111C;Isabel Maria;Campo;Rambla Nueva 328;Camas;41900;695521223;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95747111C,'Isabel Maria,'Campo,'Rambla Nueva 328,'Camas,41900,695521223);"
82645445M;Marco;Sosa;Paseo María Zambrano 536;Camas;41900;645338067;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('82645445M,'Marco,'Sosa,'Paseo María Zambrano 536,'Camas,41900,645338067);"
11274782K;Constantino;Martinez;Avenida San Miguel 826;Camas;41900;638377763;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('11274782K,'Constantino,'Martinez,'Avenida San Miguel 826,'Camas,41900,638377763);"
09900962Z;Unai;Estevez;Travesía San Roque 940;Camas;41900;668809899;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('09900962Z,'Unai,'Estevez,'Travesía San Roque 940,'Camas,41900,668809899);"
26646221P;Laura;Carretero;Vereda Juan Ramón Jiménez 924;Castilleja de la Cuesta;41950;633035094;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('26646221P,'Laura,'Carretero,'Vereda Juan Ramón Jiménez 924,'Castilleja de la Cuesta,41950,633035094);"
90736371Z;Mariano;Valero;Pasaje Santa Ana 293;Castilleja de la Cuesta;41950;602013671;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('90736371Z,'Mariano,'Valero,'Pasaje Santa Ana 293,'Castilleja de la Cuesta,41950,602013671);"
84211499N;Yeray;Cruz;Paseo Miguel de Cervantes 637;Castilleja de la Cuesta;41950;628357771;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('84211499N,'Yeray,'Cruz,'Paseo Miguel de Cervantes 637,'Castilleja de la Cuesta,41950,628357771);"
23290059Y;Iker;Huerta;Callejón Horno 258;Castilleja de la Cuesta;41950;685617241;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('23290059Y,'Iker,'Huerta,'Callejón Horno 258,'Castilleja de la Cuesta,41950,685617241);"
66351092W;Petra;Lara;Callejón Real 299;Castilleja de la Cuesta;41950;603007195;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('66351092W,'Petra,'Lara,'Callejón Real 299,'Castilleja de la Cuesta,41950,603007195);"
89157098J;Pilar;Herrera;Calle Nueva 178;Castilleja de la Cuesta;41950;637654095;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('89157098J,'Pilar,'Herrera,'Calle Nueva 178,'Castilleja de la Cuesta,41950,637654095);"
75974400H;Enrique;De La Cruz;Corredera Miguel Hernández 417;Castilleja de la Cuesta;41950;604532379;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75974400H,'Enrique,'De La Cruz,'Corredera Miguel Hernández 417,'Castilleja de la Cuesta,41950,604532379);"
13410720H;Inmaculada;Granados;Calle María Zambrano 999;Castilleja de la Cuesta;41950;652796278;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('13410720H,'Inmaculada,'Granados,'Calle María Zambrano 999,'Castilleja de la Cuesta,41950,652796278);"
57544787Y;Santiago;Marco;Calle San Juan 752;Castilleja de la Cuesta;41950;635775287;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('57544787Y,'Santiago,'Marco,'Calle San Juan 752,'Castilleja de la Cuesta,41950,635775287);"
44691671A;Mateo;Singh;Ronda Antonio Machado 910;Castilleja de la Cuesta;41950;681211029;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('44691671A,'Mateo,'Singh,'Ronda Antonio Machado 910,'Castilleja de la Cuesta,41950,681211029);"
32257810B;Lluis;Saenz;Avenida Santa Ana 105;Castilleja de la Cuesta;41950;690348696;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('32257810B,'Lluis,'Saenz,'Avenida Santa Ana 105,'Castilleja de la Cuesta,41950,690348696);"
97203546A;Maria Isabel;Lara;Vía de España 323;Castilleja de la Cuesta;41950;677723909;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('97203546A,'Maria Isabel,'Lara,'Vía de España 323,'Castilleja de la Cuesta,41950,677723909);"
74864422C;Eusebio;Campos;Callejón Fuente 304;Castilleja de la Cuesta;41950;645447525;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('74864422C,'Eusebio,'Campos,'Callejón Fuente 304,'Castilleja de la Cuesta,41950,645447525);"
41901214K;Jon;Alcala;Gran vía San Juan 933;Castilleja de la Cuesta;41950;631564415;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('41901214K,'Jon,'Alcala,'Gran vía San Juan 933,'Castilleja de la Cuesta,41950,631564415);"
75134887M;Aaron;Blazquez;Vereda Doctor Fleming 24;Castilleja de la Cuesta;41950;613111728;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75134887M,'Aaron,'Blazquez,'Vereda Doctor Fleming 24,'Castilleja de la Cuesta,41950,613111728);"
55023825M;Luis Fernando;Aguilera;Ronda Doctor Fleming 338;Castilleja de la Cuesta;41950;611154594;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('55023825M,'Luis Fernando,'Aguilera,'Ronda Doctor Fleming 338,'Castilleja de la Cuesta,41950,611154594);"
17335549N;Francisco Antonio;Aragon;Corredera San Isidro 235;Castilleja de la Cuesta;41950;666753425;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('17335549N,'Francisco Antonio,'Aragon,'Corredera San Isidro 235,'Castilleja de la Cuesta,41950,666753425);"
61406511F;Julio Cesar;Lafuente;Paseo Iglesia 333;Castilleja de la Cuesta;41950;637763049;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('61406511F,'Julio Cesar,'Lafuente,'Paseo Iglesia 333,'Castilleja de la Cuesta,41950,637763049);"
42944320P;Luis Fernando;Castro;Paseo Miguel de Cervantes 998;Castilleja de la Cuesta;41950;676954702;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('42944320P,'Luis Fernando,'Castro,'Paseo Miguel de Cervantes 998,'Castilleja de la Cuesta,41950,676954702);"
60274543F;Pascual;Marques;Calle Rafael Murillo 457;Castilleja de la Cuesta;41950;686117834;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60274543F,'Pascual,'Marques,'Calle Rafael Murillo 457,'Castilleja de la Cuesta,41950,686117834);"
58558123P;Pascual;Prieto;Corredera de España 358;Castilleja de la Cuesta;41950;674117585;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('58558123P,'Pascual,'Prieto,'Corredera de España 358,'Castilleja de la Cuesta,41950,674117585);"
30410083N;Neus;Huerta;Pasaje Vicente Aleixandre 791;Castilleja de la Cuesta;41950;625692077;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('30410083N,'Neus,'Huerta,'Pasaje Vicente Aleixandre 791,'Castilleja de la Cuesta,41950,625692077);"
50821959D;Joaquina;Casado;Vía Iglesia 182;Gines;41960;651812054;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('50821959D,'Joaquina,'Casado,'Vía Iglesia 182,'Gines,41960,651812054);"
16409029R;Maria Jesus;Losada;Paseo Fuente 433;Gines;41960;739326465;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('16409029R,'Maria Jesus,'Losada,'Paseo Fuente 433,'Gines,41960,739326465);"
59254335X;Aitana;Carbonell;Corredera Constitución 722;Gines;41960;649974826;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('59254335X,'Aitana,'Carbonell,'Corredera Constitución 722,'Gines,41960,649974826);"
37905914M;Alexis;Domenech;Cuesta Iglesia 416;Gines;41960;627152668;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('37905914M,'Alexis,'Domenech,'Cuesta Iglesia 416,'Gines,41960,627152668);"
18970843Y;Pedro;Muñoz;Carrera Iglesia 763;Gines;41960;629403301;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('18970843Y,'Pedro,'Muñoz,'Carrera Iglesia 763,'Gines,41960,629403301);"
21417812M;Celestino;Ortiz;Callejón Fuente 929;Gines;41960;649029709;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('21417812M,'Celestino,'Ortiz,'Callejón Fuente 929,'Gines,41960,649029709);"
79893875V;Alexis;Miralles;Pasaje San Isidro 661;Gines;41960;690775848;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('79893875V,'Alexis,'Miralles,'Pasaje San Isidro 661,'Gines,41960,690775848);"
50708570X;Maria Ascension;Esteve;Camino Nueva 190;Gines;41960;689315597;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('50708570X,'Maria Ascension,'Esteve,'Camino Nueva 190,'Gines,41960,689315597);"
71201787C;Mercedes;Tirado;Carrera Ramón y Cajal 167;Gines;41960;656460626;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71201787C,'Mercedes,'Tirado,'Carrera Ramón y Cajal 167,'Gines,41960,656460626);"
94935291P;Valentin;Vila;Pasaje Nueva 737;Gines;41960;699949110;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('94935291P,'Valentin,'Vila,'Pasaje Nueva 737,'Gines,41960,699949110);"
71181930N;Alex;Dominguez;Corredera Vicente Aleixandre 123;Gines;41960;687387932;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71181930N,'Alex,'Dominguez,'Corredera Vicente Aleixandre 123,'Gines,41960,687387932);"
40987759B;Ana Isabel;Guillen;Corredera San Pedro 708;Gines;41960;694561808;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('40987759B,'Ana Isabel,'Guillen,'Corredera San Pedro 708,'Gines,41960,694561808);"
49017747D;Sheila;Jorge;Callejón Doctor Fleming 821;Gines;41960;668359620;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('49017747D,'Sheila,'Jorge,'Callejón Doctor Fleming 821,'Gines,41960,668359620);"
50661549R;Maria Soledad;Rincon;Cuesta Rafael Alberti 784;Gines;41960;687903173;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('50661549R,'Maria Soledad,'Rincon,'Cuesta Rafael Alberti 784,'Gines,41960,687903173);"
88871485Z;Carlos;Piñero;Ronda San Antonio 311;Gines;41960;676336609;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('88871485Z,'Carlos,'Piñero,'Ronda San Antonio 311,'Gines,41960,676336609);"
44974408R;Sergio;Ortiz;Avenida Madrid 582;Gines;41960;654419528;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('44974408R,'Sergio,'Ortiz,'Avenida Madrid 582,'Gines,41960,654419528);"
06009083B;Cristina;Ocaña;Rambla San Antonio 517;Gines;41960;684854693;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06009083B,'Cristina,'Ocaña,'Rambla San Antonio 517,'Gines,41960,684854693);"
82571982G;Luis;Ariza;Ronda de España 748;Gines;41960;623361007;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('82571982G,'Luis,'Ariza,'Ronda de España 748,'Gines,41960,623361007);"
25177200C;Gustavo;Suarez;Travesía Miguel Hernández 931;Gines;41960;633869186;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('25177200C,'Gustavo,'Suarez,'Travesía Miguel Hernández 931,'Gines,41960,633869186);"
39226673N;Maria Gracia;Estrada;Camino Pedralbes 588;Gines;41960;691549826;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('39226673N,'Maria Gracia,'Estrada,'Camino Pedralbes 588,'Gines,41960,691549826);"
94451766N;David;Marin;Calle San Juan 605;Gines;41960;671718816;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('94451766N,'David,'Marin,'Calle San Juan 605,'Gines,41960,671718816);"
38048632P;Adriana;Calvo;Camino de España 457;Gines;41960;693854059;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('38048632P,'Adriana,'Calvo,'Camino de España 457,'Gines,41960,693854059);"
06087009J;Gerardo;Montero;Vereda San José 677;Gines;41960;624145999;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06087009J,'Gerardo,'Montero,'Vereda San José 677,'Gines,41960,624145999);"
32345161P;Alexandre;Montoya;Vía Iglesia 102;Bormujo;41930;694658639;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('32345161P,'Alexandre,'Montoya,'Vía Iglesia 102,'Bormujo,41930,694658639);"
40138415B;Jose Luis;Amaya;Paseo San Isidro 803;Bormujo;41930;604478751;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('40138415B,'Jose Luis,'Amaya,'Paseo San Isidro 803,'Bormujo,41930,604478751);"
98605595H;Maria Elena;De La Cruz;Cuesta Doctor Fleming 271;Bormujo;41930;671837771;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98605595H,'Maria Elena,'De La Cruz,'Cuesta Doctor Fleming 271,'Bormujo,41930,671837771);"
99184104P;Isidro;Chamorro;Travesía María Zambrano 126;Bormujo;41930;618867571;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('99184104P,'Isidro,'Chamorro,'Travesía María Zambrano 126,'Bormujo,41930,618867571);"
10983403Y;Valentina;Duque;Cuesta Fuente 822;Bormujo;41930;685563437;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('10983403Y,'Valentina,'Duque,'Cuesta Fuente 822,'Bormujo,41930,685563437);"
14951486Z;Maria;Arjona;Corredera Madrid 115;Bormujo;41930;608686188;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('14951486Z,'Maria,'Arjona,'Corredera Madrid 115,'Bormujo,41930,608686188);"
85806257L;Maria Isabel;Nieto;Camino Vicente Aleixandre 871;Bormujo;41930;652459756;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('85806257L,'Maria Isabel,'Nieto,'Camino Vicente Aleixandre 871,'Bormujo,41930,652459756);"
87197581G;Antonio Jose;Rincon;Gran vía Mayor 105;Bormujo;41930;784874341;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('87197581G,'Antonio Jose,'Rincon,'Gran vía Mayor 105,'Bormujo,41930,784874341);"
98949612R;Eusebio;Sosa;Camino Diego Velázquez 163;Bormujo;41930;752960820;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98949612R,'Eusebio,'Sosa,'Camino Diego Velázquez 163,'Bormujo,41930,752960820);"
80196729F;Mar;Canovas;Camino Nueva 233;Bormujo;41930;670072605;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('80196729F,'Mar,'Canovas,'Camino Nueva 233,'Bormujo,41930,670072605);"
52147740R;Guadalupe;Alcala;Paseo San Miguel 486;Bormujo;41930;644353423;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('52147740R,'Guadalupe,'Alcala,'Paseo San Miguel 486,'Bormujo,41930,644353423);"
13600856J;Maria Isabel;Ferrer;Vereda Lorca 638;Bormujo;41930;688036740;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('13600856J,'Maria Isabel,'Ferrer,'Vereda Lorca 638,'Bormujo,41930,688036740);"
05945356V;Eugenio;Herrero;Calle Constitución 813;Bormujo;41930;695627853;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('05945356V,'Eugenio,'Herrero,'Calle Constitución 813,'Bormujo,41930,695627853);"
04305045C;Rosalia;Bonet;Pasaje de España 303;Bormujo;41930;608882477;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('04305045C,'Rosalia,'Bonet,'Pasaje de España 303,'Bormujo,41930,608882477);"
48739707Q;Arnau;Rosado;Avenida San Pedro 514;Bormujo;41930;643779268;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('48739707Q,'Arnau,'Rosado,'Avenida San Pedro 514,'Bormujo,41930,643779268);"
90567031T;Vanessa;Gallardo;Cuesta Pedralbes 897;Tomares;41910;691543369;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('90567031T,'Vanessa,'Gallardo,'Cuesta Pedralbes 897,'Tomares,41910,691543369);"
27598676X;Juan Bautista;Corral;Calle Real 989;Tomares;41910;605137713;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('27598676X,'Juan Bautista,'Corral,'Calle Real 989,'Tomares,41910,605137713);"
41729524A;Isabel Maria;Segura;Paseo Pablo Picasso 38;Tomares;41910;618941629;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('41729524A,'Isabel Maria,'Segura,'Paseo Pablo Picasso 38,'Tomares,41910,618941629);"
82408688X;Ignacio;Moyano;Travesía San Miguel 132;Tomares;41910;772802848;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('82408688X,'Ignacio,'Moyano,'Travesía San Miguel 132,'Tomares,41910,772802848);"
95206919Y;Tomasa;Sala;Travesía Pablo Picasso 177;Tomares;41910;672454437;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95206919Y,'Tomasa,'Sala,'Travesía Pablo Picasso 177,'Tomares,41910,672454437);"
07135230D;Albert;Andres;Avenida Vicente Aleixandre 845;Tomares;41910;636535889;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('07135230D,'Albert,'Andres,'Avenida Vicente Aleixandre 845,'Tomares,41910,636535889);"
21142022P;Maria Cristina;Mateos;Gran vía Ramón y Cajal 786;Tomares;41910;694224758;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('21142022P,'Maria Cristina,'Mateos,'Gran vía Ramón y Cajal 786,'Tomares,41910,694224758);"
35868694X;Santos;Carrasco;Pasaje Iglesia 104;Tomares;41910;655729689;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('35868694X,'Santos,'Carrasco,'Pasaje Iglesia 104,'Tomares,41910,655729689);"
98900105J;Vasile;Herrero;Rambla Mayor 356;Tomares;41910;624524683;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98900105J,'Vasile,'Herrero,'Rambla Mayor 356,'Tomares,41910,624524683);"
60480002F;Carles;Trujillo;Travesía Real 747;Tomares;41910;694618751;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60480002F,'Carles,'Trujillo,'Travesía Real 747,'Tomares,41910,694618751);"
36519143L;Amanda;Quintana;Carrera Santa Ana 586;Tomares;41910;657462889;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('36519143L,'Amanda,'Quintana,'Carrera Santa Ana 586,'Tomares,41910,657462889);"
78195534L;Aurelio;De Miguel;Callejón de España 623;Tomares;41910;664783139;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('78195534L,'Aurelio,'De Miguel,'Callejón de España 623,'Tomares,41910,664783139);"
85602520Q;Maria Carmen;Mata;Paseo Mayor 85;Tomares;41910;697338304;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('85602520Q,'Maria Carmen,'Mata,'Paseo Mayor 85,'Tomares,41910,697338304);"
29682011M;Purificacion;Olivares;Vereda Rafael Alberti 320;Tomares;41910;672714899;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('29682011M,'Purificacion,'Olivares,'Vereda Rafael Alberti 320,'Tomares,41910,672714899);"
